"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Camk1",0.00267519142337058,0.814110207099732,0.145,0.082,1
"Cldn10",0.00268077851172848,0.758515712586522,0.238,0.169,1
"Cux1",0.00268314582035008,0.461712349565577,0.356,0.267,1
"Map1lc3a",0.00270624495037908,3.17297589156497,0.037,0.007,1
"Rock2",0.00273089340270565,0.535867169979977,0.235,0.154,1
"Iigp1",0.00273728462497446,2.18688181668632,0.05,0.014,1
"Ccdc68",0.00273728462497446,2.03270006853587,0.05,0.014,1
"Rpa3",0.00278670559164633,2.68715291732796,0.037,0.007,1
"Ptprq",0.00279070379684564,1.16155418484798,0.084,0.036,1
"Akr7a5",0.00279124041037497,1.09965805812066,0.119,0.063,1
"Snrpd1",0.00282207101971305,2.12404429554584,0.054,0.017,1
"Wdfy3",0.00282293773809694,0.277838465401105,0.361,0.267,1
"Pkia",0.00283334020634801,1.47832076820903,0.073,0.029,1
"Rnf181",0.00283948797874877,0.622568222469471,0.162,0.094,1
"Trps1",0.00285544034929265,0.251427567706071,0.572,0.467,1
"Aig1",0.00288656204809779,0.75445901153429,0.182,0.111,1
"Ccar1",0.00292468384063706,0.809142253845484,0.233,0.159,1
"Tmem234",0.0029353449686286,0.665938623754763,0.205,0.133,1
"Ino80b",0.00293687912316476,1.97560587771765,0.058,0.019,1
"Flrt1",0.00294626395828322,1.25418773424877,0.106,0.053,1
"Rrbp1",0.00297370430057381,0.643126346700234,0.257,0.178,1
"Hivep1",0.00298970495056917,0.923134538323869,0.05,0.014,1
"Snrnp70",0.00301317107037951,0.374244524198266,0.328,0.236,1
"Evi5",0.00301902394792644,0.534591571749927,0.242,0.164,1
"Slc34a3",0.00303414024168163,0.766136928687638,0.142,0.08,1
"Trio",0.00306305947391861,0.529918598517428,0.246,0.169,1
"Cyp2j5",0.00311969312538427,0.606169029355974,0.309,0.224,1
"Rnf152",0.00314657878301848,0.83339334797509,0.182,0.113,1
"Tor1a",0.00314873270064223,1.43666347421155,0.061,0.022,1
"Smad6",0.00316281314596684,1.22289540318752,0.073,0.029,1
"Slc1a3",0.00323359723088219,4.17417748439793,0.032,0.005,1
"Ncoa7",0.00324740825578709,0.343362251524767,0.345,0.255,1
"Dhcr24",0.00330739073787265,0.936741869411539,0.112,0.058,1
"Msra",0.0033163314277265,0.734528685017555,0.264,0.183,1
"Syt3",0.00331658022545471,2.42114345210373,0.032,0.005,1
"Mybphl",0.00338548374266739,6.20564538033968,0.02,0,1
"Plekho2",0.00338548374266739,7.1469345398182,0.02,0,1
"Sntg2",0.00338548374266739,6.32279819531131,0.02,0,1
"Rad51b",0.00340412548270412,1.10617640434864,0.13,0.072,1
"Tnfsf15",0.0034146421321347,1.9493160174806,0.041,0.01,1
"Nfu1",0.00343495581582063,0.811774815591472,0.073,0.029,1
"Emc3",0.00343617847111985,0.62039815662062,0.093,0.043,1
"Pvalb",0.00345557263036128,1.94320802070763,0.032,0.005,1
"Msh5",0.00350824311299082,1.2123695070575,0.041,0.01,1
"Shb",0.00356275926627739,0.458303137221029,0.209,0.133,1
"Tbc1d22bos",0.00358496684921639,5.33434806575752,0.026,0.002,1
"Pim2",0.0035976366681976,4.88968453265955,0.026,0.002,1
"Gm4450",0.00360774913655294,1.20558375305301,0.112,0.058,1
"Thsd4",0.00361813124769842,0.885881455364861,0.076,0.031,1
"Ldhb",0.00370944745878724,0.419910949168139,0.304,0.217,1
"Smco4",0.00371351109878641,2.95053034665999,0.026,0.002,1
"Zfp407",0.00375105358182688,0.496013087010034,0.205,0.13,1
"4921524J17Rik",0.00379003471342672,1.79686186444234,0.045,0.012,1
"Slc22a28",0.00384749329267005,0.850006231065754,0.108,0.055,1
"Hoxa9",0.00385900109829716,0.752271005922387,0.194,0.125,1
"Rsf1os1",0.00388756213600382,1.28165185405532,0.045,0.012,1
"Pm20d1",0.00389727761300687,0.881237146963469,0.086,0.039,1
"Dcaf8",0.00390899223099407,0.590042683126571,0.205,0.133,1
"Dpp4",0.00393117193556164,0.83900447470858,0.222,0.152,1
"Clrn3",0.00394233417611337,1.51205582872754,0.078,0.034,1
"Hacd2",0.00395446814070366,0.537078116580765,0.13,0.072,1
"Gcn1",0.00397019032696212,0.597919902579142,0.151,0.087,1
"Synj2bp",0.00397192501787904,1.04475725175554,0.074,0.031,1
"Phf11c",0.00402745122059035,3.36313960694581,0.035,0.007,1
"Ywhag",0.0040445305411963,1.68933911959594,0.048,0.014,1
"Gtf2e1",0.00405081896849818,2.68520473009649,0.035,0.007,1
"Fbxo28",0.00409419578360171,0.652575883369022,0.074,0.031,1
"Rbm41",0.00412219723484941,1.77825711214902,0.052,0.017,1
"Ngef",0.00414125270686642,1.26739378742764,0.11,0.058,1
"St6galnac2",0.00414403089811853,0.895669886762149,0.138,0.08,1
"Palld",0.00416013361414388,1.12667564690394,0.123,0.067,1
"Anks1",0.00416221063602907,0.502316512968031,0.173,0.106,1
"Idh1",0.00416661104017097,0.84261953860395,0.238,0.169,1
"4930517O19Rik",0.00417016621409387,0.347153920995787,0.11,0.055,1
"Rnf34",0.00417602571398329,0.740028796416108,0.071,0.029,1
"Abcc2",0.00418639275940999,0.325759303508219,0.423,0.325,1
"Pnkp",0.00419130161375499,1.46329806219381,0.067,0.027,1
"Tmem174",0.00419538045140374,0.674211963062591,0.168,0.101,1
"Fgl2",0.00421336416391288,1.60691739047094,0.052,0.017,1
"Tceal9",0.00421861685100666,2.32650690585484,0.06,0.022,1
"Acsm2",0.0042446541904125,0.275216434327048,0.445,0.34,1
"Cuta",0.00425233637942761,0.487598178737709,0.162,0.096,1
"Samsn1",0.00425446884974696,1.80215091178968,0.035,0.007,1
"Nt5m",0.00430149680990254,1.59255923455473,0.067,0.027,1
"Glmp",0.00433059800797714,0.352565207933501,0.132,0.072,1
"Nmrk1",0.00433609733213095,0.49564753790094,0.171,0.104,1
"Gm20275",0.00437229897498536,1.11056965613344,0.125,0.07,1
"Pacrg",0.00445840959818769,1.43062939130295,0.06,0.022,1
"Ccdc141",0.00448966642097997,0.58707839411726,0.343,0.267,1
"Zfp618",0.00450119657631415,0.712567177816099,0.153,0.089,1
"Pitpnc1",0.00452419257492823,0.205427902064244,0.412,0.311,1
"Taldo1",0.00454692523073472,1.28266511617958,0.071,0.029,1
"Ccser1",0.00457664716370172,0.853098278586795,0.192,0.125,1
"Slc38a6",0.00459702528600757,0.863015764035374,0.104,0.053,1
"Atxn1",0.00465919197075207,0.351676230099949,0.495,0.407,1
"Limch1",0.00468937828527185,0.481322000867685,0.253,0.176,1
"Zkscan1",0.00472324111977744,1.08597186431484,0.106,0.055,1
"Riox2",0.00474176018299592,2.38029297890879,0.039,0.01,1
"Cep290",0.00474456837438275,1.34664968261652,0.08,0.036,1
"Gm16541",0.00481000576787843,0.589716834415439,0.112,0.058,1
"Ankrd11",0.0048214846051323,0.126421715194358,0.313,0.222,1
"Nln",0.00483112671429216,0.857372089547648,0.06,0.022,1
"Tmem184b",0.0049003522860208,0.482862310333119,0.071,0.029,1
"Dennd3",0.00492878426570928,0.52106143509788,0.177,0.111,1
"Haus2",0.0049294204785757,4.001831865886,0.03,0.005,1
"Kcnrg",0.00497040235147317,0.484287319230687,0.201,0.13,1
"Ms4a7",0.00508300109664828,0.573623087672942,0.145,0.084,1
"Cacfd1",0.00508920017796941,1.71084719889172,0.039,0.01,1
"Appl2",0.00509080514455812,1.04062483257347,0.101,0.051,1
"Rab17",0.00509346160174893,2.60966166956423,0.043,0.012,1
"Adgra3",0.00511047742714864,1.0788278539983,0.076,0.034,1
"Gch1",0.00511787412722479,2.08791706291093,0.03,0.005,1
"Ccnb1ip1",0.00523067520868739,5.56592332842304,0.019,0,1
"Fzd3",0.00523067520868739,5.62989488100306,0.019,0,1
"Cox5b-ps",0.00523067520868739,5.78401076393577,0.019,0,1
"Cxcl14",0.00523067520868739,7.62484242887417,0.019,0,1
"Gm50469",0.00523067520868739,6.47119136993758,0.019,0,1
"Ddx42",0.0053198312290235,0.821595477194426,0.123,0.067,1
"Syde2",0.00533562422544443,1.02903152640703,0.08,0.036,1
"Gpc4",0.0053532852307945,0.40721368152082,0.285,0.207,1
"Zcchc7",0.00540913604710848,0.333061305409865,0.307,0.224,1
"Hddc3",0.00550242848039905,5.9456217358322,0.024,0.002,1
"Gm13919",0.00550514282445999,2.13865519906684,0.043,0.012,1
"Dkc1",0.00552175367659631,4.20630197632068,0.024,0.002,1
"Bcr",0.00555672943362446,0.962476017233195,0.08,0.036,1
"C1qtnf12",0.00556066383908949,1.22395618237982,0.102,0.053,1
"Calcr",0.00558009733996379,3.62065151981405,0.024,0.002,1
"Oard1",0.00558124151591542,1.99323464151933,0.043,0.012,1
"Tango2",0.00565036455666471,0.483307474760188,0.184,0.118,1
"Kantr",0.00567740300706642,1.72396996342566,0.082,0.039,1
"Cyba",0.00572108234284635,0.29629296330215,0.51,0.414,1
"Tmem178b",0.00573619352301117,1.31917462998335,0.054,0.019,1
"Cbl",0.00579932096351358,0.341890275686693,0.21,0.14,1
"Nectin3",0.00581353614618058,0.645456751536133,0.171,0.108,1
"Lclat1",0.00582645950971095,1.00919794883703,0.099,0.051,1
"Bst2",0.00585259001327211,0.514242872565376,0.19,0.123,1
"Parp16",0.00591169260519908,1.06579003014909,0.086,0.041,1
"Trim35",0.0059492219240712,0.336880377347896,0.117,0.063,1
"Mfsd1",0.00598118582923357,0.737467977370565,0.149,0.089,1
"Tmem252",0.00598279405323537,0.678669480781426,0.093,0.046,1
"Mok",0.00599181631482897,1.13170248637356,0.065,0.027,1
"Galk1",0.00600527992564322,1.34506373919002,0.047,0.014,1
"Slc51a",0.00603337342545837,1.4209733682762,0.05,0.017,1
"Mllt3",0.00603463605508942,0.551072887579861,0.149,0.089,1
"Wdr4",0.00606062393877233,1.11329010003823,0.05,0.017,1
"Gm49179",0.00606856273599172,2.53480169402939,0.034,0.007,1
"Plekha7",0.00611471596217536,0.478690297115113,0.298,0.219,1
"Abca3",0.00612051233153548,0.511382700707673,0.21,0.142,1
"Sppl3",0.00615903383380248,0.518420832180935,0.186,0.12,1
"Eloc",0.00617036617274355,0.518176943590049,0.073,0.031,1
"Fam32a",0.00619356639150153,1.14064086074414,0.065,0.027,1
"Dnajc6",0.00625530514499549,0.867573284486004,0.171,0.111,1
"Tbrg1",0.00626190852059719,1.09420246059584,0.054,0.019,1
"Ankrd13a",0.00626621967888536,0.641294406751379,0.065,0.027,1
"Stox2",0.00627929727725907,0.48999877081417,0.261,0.188,1
"Rnf114",0.006285469512101,0.914949015854551,0.086,0.041,1
"Atp6v1h",0.00632606226357109,1.28597886284462,0.119,0.067,1
"Prxl2a",0.00636064011766671,1.07928020537833,0.114,0.063,1
"Cd274",0.00638673192435015,1.1439568316975,0.034,0.007,1
"Snrnp48",0.00638888137128573,0.277136015493714,0.203,0.133,1
"Lamp1",0.00641005869048726,0.257971554102719,0.283,0.202,1
"Washc5",0.00641559897420282,1.02299561846675,0.058,0.022,1
"Gprc5c",0.006470876866493,0.775649374219322,0.112,0.06,1
"Lpin2",0.00647843832260366,0.53365707728377,0.179,0.113,1
"Mettl7a1",0.0064905636319569,0.412438681372973,0.19,0.123,1
"Hs2st1",0.00649881217354812,0.724490582218662,0.127,0.072,1
"1700042O10Rik",0.00655649158515537,1.04035562807021,0.143,0.087,1
"Adhfe1",0.00660773431271532,0.609865259320369,0.209,0.14,1
"Tinag",0.00673403563867221,0.439380965259791,0.318,0.239,1
"Ogg1",0.00677106158335733,3.22899800018364,0.037,0.01,1
"Slc26a1",0.00687673785465792,1.10662936827716,0.125,0.072,1
"Mia3",0.00688568035999396,1.08303848131477,0.11,0.06,1
"Arsb",0.00691816997532777,1.27541404701406,0.229,0.169,1
"Sipa1l1",0.00702758993704083,0.299955232746,0.246,0.173,1
"Tspan9",0.0071446494914333,0.504173881815528,0.207,0.14,1
"Mgat3",0.00718311859584831,1.03079949485413,0.13,0.077,1
"Zdhhc18",0.00721198961936579,0.940743188874361,0.078,0.036,1
"Myo15b",0.00721587343627834,0.957509896495924,0.074,0.034,1
"Txnrd1",0.00728354961328166,1.20462356056177,0.101,0.053,1
"2810004N23Rik",0.00731251581619603,0.862886644788222,0.074,0.034,1
"Akap10",0.00734054378061561,0.353832555422709,0.222,0.152,1
"Rheb",0.00736659928847427,0.951100505196074,0.101,0.053,1
"Macrod1",0.00737429567159812,0.360073980970688,0.201,0.133,1
"Pcgf1",0.00740328796901914,1.36882178048131,0.037,0.01,1
"Rassf4",0.0074103140740908,1.00933846261366,0.074,0.034,1
"Apob",0.00743872470565024,2.30446349053188,0.041,0.012,1
"Kif20a",0.00746087386282492,3.08685213169978,0.028,0.005,1
"Eif1",0.00748343783219276,0.408340701412148,0.266,0.186,1
"Usp20",0.00754694286873179,1.25741872394923,0.112,0.063,1
"Stat2",0.00758067918339695,0.650639150818056,0.104,0.055,1
"Fbxo4",0.00758682691256245,2.35785146087048,0.041,0.012,1
"Tchh",0.00765525113596184,1.44684323302672,0.067,0.029,1
"Mid1ip1",0.00771848523144303,2.62941472820423,0.028,0.005,1
"Fbp2",0.00776617094944085,1.91861755175356,0.028,0.005,1
"Tlr11",0.00780552848971465,1.95309454641114,0.056,0.022,1
"Smim24",0.00780960961570873,0.836727345228805,0.125,0.072,1
"Naa15",0.00781942120870612,0.847606778692483,0.106,0.058,1
"Tlk2",0.00785845491882078,0.749202453380575,0.151,0.094,1
"Polr3h",0.00787172105523887,1.00395965580551,0.063,0.027,1
"Echdc1",0.00795248199306088,0.965412710244907,0.115,0.065,1
"Grid2",0.00796871219593734,1.39029878124967,0.041,0.012,1
"Marchf6",0.00800214355011188,0.491255708636679,0.173,0.108,1
"Trmt61b",0.00801998455562131,1.87632742417311,0.045,0.014,1
"Epb41l4a",0.00805126062375654,0.969386790626969,0.071,0.031,1
"Hdc",0.00810397877554723,6.57480500954989,0.017,0,1
"Rgs1",0.00810398663021321,7.39482508495501,0.017,0,1
"Agt",0.00810398663021321,5.43652456512722,0.017,0,1
"Eef1akmt3",0.0081243745654799,1.17823863279171,0.063,0.027,1
"Smyd3",0.00813792117848271,0.460971747492233,0.236,0.169,1
"Zfp598",0.00815189397205688,0.798599608700421,0.084,0.041,1
"Glod5",0.00815477975840401,0.531924136238934,0.067,0.029,1
"Slc35f3",0.00823894816246009,0.994985477703446,0.121,0.07,1
"Nop56",0.00826966792583554,0.311021848722907,0.101,0.053,1
"Gtpbp1",0.00830416950230741,1.36720363617504,0.045,0.014,1
"Bbs5",0.00843984632402985,1.50379136364222,0.045,0.014,1
"Ak4",0.00844029177552053,0.763076455311838,0.112,0.063,1
"Prickle1",0.00845019216760227,0.648167890054189,0.209,0.145,1
"Manf",0.00845097224976088,0.313730644738294,0.171,0.108,1
"Mdga2",0.00848380494927665,4.50890971333198,0.022,0.002,1
"Lmna",0.00848432623660512,1.35074312430114,0.06,0.024,1
"Atl1",0.00854304731706,4.22121679849058,0.022,0.002,1
"Med13",0.00856998231111596,0.355379765096986,0.21,0.142,1
"Anapc15",0.0085707093401245,0.789566743106809,0.08,0.039,1
"Kctd16",0.00860265928332585,4.2624076327935,0.022,0.002,1
"Pcdh11x",0.00866264281842123,3.30963191451418,0.022,0.002,1
"Gm10550",0.00869277454223113,2.51186571808825,0.022,0.002,1
"Stk19",0.00873960998320251,0.453023523891197,0.115,0.065,1
"Fam8a1",0.00877834174070375,0.4775149134065,0.056,0.022,1
"Ddx11",0.00881424027343737,1.51715981505096,0.022,0.002,1
"Nsmce4a",0.00884467863181167,3.37902204816038,0.032,0.007,1
"Misp3",0.00884863532137419,0.692694848913809,0.052,0.019,1
"D430042O09Rik",0.00891811755911098,1.00064137025828,0.089,0.046,1
"Lmo7",0.00894613087679023,0.521790968552122,0.24,0.171,1
"Xrn1",0.00900738388703822,0.397806088475865,0.149,0.092,1
"Dock8",0.00902381746519412,0.132171738521737,0.354,0.267,1
"Mcfd2",0.00904931596894745,0.837529096888344,0.056,0.022,1
"Comt",0.00909542219250531,0.416072530857154,0.264,0.19,1
"Dis3l2",0.00912030804865632,0.59034590121614,0.186,0.123,1
"Pik3r4",0.00912128674281089,2.54560801211346,0.032,0.007,1
"Flywch1",0.00912282378975491,0.553054067555786,0.056,0.022,1
"Senp8",0.00913980845697903,0.613339932199501,0.093,0.048,1
"Cenpt",0.00915978029183218,0.954496698150734,0.056,0.022,1
"Fhod3",0.00917238102907192,0.508177097665668,0.223,0.159,1
"D530033B14Rik",0.0092237702745071,2.45640958359701,0.032,0.007,1
"Xbp1",0.00935524665056794,1.09894049210859,0.108,0.06,1
"Btbd1",0.00940606719078861,0.608506380897915,0.136,0.082,1
"Wwc2",0.00946210501747155,0.52443327864005,0.257,0.188,1
"Rab12",0.00949854613412919,1.30444583031331,0.095,0.051,1
"Gys1",0.00957989617035944,0.555220378620381,0.138,0.084,1
"Whamm",0.00961494287050929,1.68403683059216,0.069,0.031,1
"Mndal",0.00963798671072785,0.603408935501204,0.181,0.118,1
"Ctsb",0.00965427985800131,0.361549450214067,0.387,0.299,1
"Sdf2l1",0.00965716228059103,0.454019712669278,0.093,0.048,1
"Dnajc21",0.00969777463269974,0.331064150278528,0.032,0.007,1
"Eftud2",0.00973901829501507,1.54596208761721,0.082,0.041,1
"Lima1",0.00978982910305081,0.546637147089997,0.214,0.149,1
"Ankrd12",0.00981069162938602,0.434255437134974,0.274,0.202,1
"Foxn2",0.00981266558003399,0.352990008715639,0.08,0.039,1
"Akap13",0.00989482985988349,0.199848420456404,0.317,0.234,1
"Kmt5c",0.00989614221581133,0.247738264876211,0.147,0.089,1
"Spaca6",0.00994659622794949,1.08928788312536,0.082,0.041,1
"Mipol1",0.00995494388631446,1.16135856064345,0.091,0.048,1
"Cmip",0.00997537333039471,0.397995945797026,0.395,0.313,1
"Me1",0.010001525207943,0.569510318556471,0.089,0.046,1
"Slc25a19",0.0100270961808012,0.396601703530069,0.112,0.063,1
"Aagab",0.0100417502899272,2.12270616010091,0.061,0.027,1
"Lztfl1",0.0100637156861746,0.902160133135459,0.089,0.046,1
"Neu2",0.0101088843881011,2.32916085018662,0.035,0.01,1
"Hmgb1",0.0101613548833721,0.231619769727872,0.251,0.176,1
"Nav2",0.010201499042295,0.516754418647238,0.255,0.186,1
"Jarid2",0.010276545438258,0.59115371079714,0.236,0.169,1
"Mtmr1",0.0103494519192533,0.34773950239067,0.073,0.034,1
"A630072M18Rik",0.0104532437173069,1.90020606387719,0.035,0.01,1
"Ulk2",0.0104621721030524,0.47409955962048,0.201,0.137,1
"Mgat5",0.0105514447246387,0.545413561447934,0.199,0.135,1
"Baiap2",0.0105571907735964,0.39229164238758,0.184,0.12,1
"Zdhhc6",0.0105791724608354,0.526302374525761,0.179,0.118,1
"Agtrap",0.0105908672169567,1.25334146685516,0.086,0.043,1
"Nhsl2",0.0107220919196598,0.883858182723942,0.106,0.06,1
"Sectm1b",0.0107613636328015,2.40578805454282,0.047,0.017,1
"Stau2",0.010763965205552,0.553481340503605,0.184,0.123,1
"Gatm",0.0107783773734102,0.124625536858719,0.434,0.337,1
"Adal",0.0109256025912897,1.58316681744355,0.039,0.012,1
"Pipox",0.0109380734306153,0.730761437684561,0.201,0.137,1
"Ect2",0.0109470475485941,1.32463237963853,0.058,0.024,1
"Gm27241",0.010965622192108,0.708785144944572,0.095,0.051,1
"Map4k5",0.0109707224159945,1.26376754131497,0.097,0.053,1
"Ackr3",0.0110270531096982,0.863637967073615,0.082,0.041,1
"D930048N14Rik",0.0110580227004833,1.57645718895397,0.039,0.012,1
"Ddx46",0.0110843718459129,0.994540979151563,0.104,0.058,1
"Ndel1",0.011151257552476,0.386104237694248,0.291,0.217,1
"Dimt1",0.0112133801778227,3.44392678297777,0.026,0.005,1
"Cep85l",0.0112652206345339,1.79353680001828,0.05,0.019,1
"Lrpprc",0.0112657023403092,0.352463989359121,0.132,0.08,1
"1110051M20Rik",0.0112851396729621,0.708959657922456,0.155,0.096,1
"Zranb3",0.0113357444307825,1.8237904971965,0.05,0.019,1
"Acp5",0.0113613234838158,0.95826167096705,0.091,0.048,1
"Ptpa",0.0113658889801277,0.378988737354572,0.149,0.094,1
"1600010M07Rik",0.011407642817121,0.889635083450743,0.061,0.027,1
"Amd1",0.0114127938213503,1.73648712105785,0.047,0.017,1
"Camkmt",0.0114636513741981,0.26643103821622,0.142,0.087,1
"Map4k2",0.0114636856644624,0.676202535360431,0.095,0.051,1
"Magohb",0.0114898277932122,1.80333958777867,0.026,0.005,1
"Zc3h4",0.0115405561418945,0.900477570907462,0.065,0.029,1
"Nipsnap1",0.011606879233114,0.409993807403311,0.143,0.089,1
"Fzr1",0.0116298875178176,1.45629173080604,0.039,0.012,1
"Igfbp7",0.0116416979282313,0.295176852391258,0.503,0.436,1
"Smad3",0.0116637586090338,0.519365366448844,0.128,0.077,1
"Setbp1",0.011673211603176,0.58238050939043,0.238,0.171,1
"Zmynd8",0.0116836270675422,0.403772970820664,0.236,0.169,1
"Zcchc14",0.0116879246036744,0.902171193964229,0.13,0.08,1
"Bend5",0.0117134311457714,1.0253422943903,0.043,0.014,1
"Ttc21b",0.0117185169645967,1.45947705202347,0.05,0.019,1
"Tesk2",0.011734691919798,0.593640749976498,0.134,0.082,1
"Ankra2",0.0117387560343487,0.932550561551684,0.047,0.017,1
"Trip12",0.0117440340367686,0.318190589076152,0.304,0.224,1
"Orc1",0.0117544677971783,2.17042803406266,0.026,0.005,1
"Jade1",0.0117738978744402,1.108651312282,0.061,0.027,1
"Imp3",0.0118151400467276,1.59227347465811,0.047,0.017,1
"Pstpip2",0.0118159836837021,1.82928562794773,0.05,0.019,1
"Glyat",0.0118397403049302,0.678711655358067,0.244,0.178,1
"C130050O18Rik",0.0118545457439809,0.931043591340416,0.039,0.012,1
"Asl",0.011861148713752,0.716229785846722,0.19,0.13,1
"Ldlrad4",0.0119732679076841,0.183638006711061,0.339,0.258,1
"Trabd2b",0.0120335316967185,0.432914692720949,0.358,0.287,1
"Hpcal1",0.0120469699502011,0.323944736781515,0.166,0.106,1
"Alg8",0.0120634673106966,0.950580397142245,0.043,0.014,1
"Chp1",0.0121143955885607,1.66965127602285,0.08,0.041,1
"Errfi1",0.0121930499924664,0.37663282955647,0.393,0.318,1
